Period,Ranking Date,Ranking Type,Category,Country,Rank,Rank Change,Channel Name,Profile Image,Views,Likes,Video Count,Tags,Type
주간,2025-12-05,인기순위,education,한국,50,+18,교보문고,https://i.playboard.app/p/AATXAJzKdr8pWV8nMofvuCOOhSydG9zPKRH5-MbHkXVb/100x100.jpg,1705758,2,6,"#교보문고,#작가",channel_ranking
주간,2025-12-05,인기순위,education,한국,51,+196,사피엔스 스튜디오,https://i.playboard.app/p/ZrNxWUUQqagGxX4Sts33lf2gnTFZGBSCEfPW36YYRf4phOoW6xBef-FE8P5lxgXfB4YhXFCZgG4/100x100.jpg,1137723,3,118000,"#교육,#강연",channel_ranking
주간,2025-12-05,인기순위,education,한국,52,-15,유튜브가 낳은 의대교수였던 - 유나으리,https://i.playboard.app/p/cUOZh8EVtr6reWsAwHRiZaVpY70rGYbCYeF7fO0nNUE4nclYa-JhpwxvVFB9_dLfrtAPuxWs7Q/100x100.jpg,736755,29000,0,"#전공의,#레지던트",channel_ranking
주간,2025-12-05,인기순위,education,한국,53,-10,힐링여행자 (미국주식),https://i.playboard.app/p/ca0f9206d73bbe16b104aeebfd807367/100x100.jpg,536701,48000,0,"#주식투자,#노후",channel_ranking
주간,2025-12-05,인기순위,education,한국,54,+4,지식재산처,https://i.playboard.app/p/koOgDSCjISz_KXK_2XJkbxaR5NEvcEarJhQZ6zfKkvQEy62cDlJ_DmbCFOAujvGaQEm7crj2Lg/100x100.jpg,981889,65,547709,"#특허,#지식재산",channel_ranking
주간,2025-12-05,인기순위,education,한국,55,NEW,보약밥,https://i.playboard.app/p/bENntmV-D-dGP1in_7zcwAr4jywCoUz5YF1XS_d6pxgxqkFYfnmAqzBaW0VVRuTp-tfqt7MZ7Q/100x100.jpg,4478123,32000,30000,"#함익병,#시니어",channel_ranking
주간,2025-12-05,인기순위,education,한국,56,-7,Flick Fluent,https://i.playboard.app/p/PlCa40n2niDpoS-1yJTu7o3DLufkVYxF6RhfucE9JwoPdTHFsI8SNLbF2XiebSC1kUAPM5jsHA/100x100.jpg,4263306,47000,40000,"#English,#英语口语",channel_ranking
주간,2025-12-05,인기순위,education,한국,57,-38,이유남 EU_NAM,https://i.playboard.app/p/kMmH5nzkKhAz6oIcVE13U6LR7XMacT0Zjz1K-xoU8i8DFQ_hkYAqnOvu2P2ehYUz5FHmfXTs/100x100.jpg,4238839,44000,0,"#심심할때,#재미있는",channel_ranking
주간,2025-12-05,인기순위,education,한국,58,+59,한국장학재단,https://i.playboard.app/p/AAUvwnjandjPS8v5CC4i_moyMjPJyEU63NYSndTr_ap2_w/100x100.jpg,2687694,0,26067,"#한국장학재단,#대학생",channel_ranking
주간,2025-12-05,인기순위,education,한국,59,+24,이강민의 잡지사,https://i.playboard.app/p/33cXAws3RyKFzf2TtzcNHAQWlJs3YVQ2Tl7JYX2uVgXjP6ohiRyQEjFm3piIFcC0dAyLPG61/100x100.jpg,1342472,13000,10000,"#인문,#교양",channel_ranking
주간,2025-12-05,인기순위,education,한국,60,-5,명품차트분석,https://i.playboard.app/p/dd6duxvCgebjAnccFTeQaSH4FVVY5Dp03RQGxwXDFmzrnArETElZZgka9KOASWzUQVy6LD6oIA/100x100.jpg,532362,35000,768186,"#리튬,#하이니켈",channel_ranking
주간,2025-12-05,인기순위,education,한국,61,-47,핑크퐁 슈퍼구조대,https://i.playboard.app/p/MpDVYCge0zfU7qZ3JmRRynpJH_yyAt9q1Re-035ZqmBFb02j1bNgmWX9AymM6DrpIA50CJIl/100x100.jpg,4169925,15000,70000,"#babyshark,#ehddy",channel_ranking
주간,2025-12-05,인기순위,education,한국,62,-37,삼성증권,https://i.playboard.app/p/jwxiwVCRtBANsvBNts8YBHAAx_fMBwJrz8bdN2WJaAeY9JxKljR-IzU9qw25g5Wd0joCB540kQ/100x100.jpg,1730827,1,715,"#삼성증권,#삼성",channel_ranking
주간,2025-12-05,인기순위,education,한국,63,+78,조병호 통박사 Byoungho Zoh Dr. of Tong,https://i.playboard.app/p/AAUvwnjNBx-PDzKklUBcRwR7E467RlZPBR6Gm5jv0neF8w/100x100.jpg,855850,911,6241,"#조병호,#통박사",channel_ranking
주간,2025-12-05,인기순위,education,한국,64,+10,최준영 박사의 지구본 연구소,https://i.playboard.app/p/f5kiKcnwyGLh7W8X5pMr-fP4TOxPedYo3_pYqXc0gfghVtMtIGzIJ5VFexw1rUPGE6qHK7YI7A/100x100.jpg,704909,15000,60000,"#최준영,#지구본연구소",channel_ranking
주간,2025-12-05,인기순위,education,한국,65,+13,캐내네 스피치,https://i.playboard.app/p/APkrFKYPt8e1zbNPu4-vUXMwI4GjPuMQFSr_7beQDE8-/100x100.jpg,2940568,32000,11,"#캐내네스피치,#강연",channel_ranking
주간,2025-12-05,인기순위,education,한국,66,+742,지식책갈피,https://i.playboard.app/p/BwhUlUVf2WEC7bDXKi8G7dI2lV8KVgeD4wOKGPNnUuiclpEy1P-HhQsR88HmC0bhcqF4PM_PPA/100x100.jpg,3874826,43000,0,"#지식,#흥미로운",channel_ranking
주간,2025-12-05,인기순위,education,한국,67,+107,한그릇건강,https://i.playboard.app/p/zubvsh6tK4S_bDUb2BSF0nTXUWrMLiZt6OdKApirZOI2Lb0hKZeHk_LO9ELXA3fTqBp0i7NTEeQ/100x100.jpg,3618382,66000,0,"#건강정보,#건강요리꿀팁",channel_ranking
주간,2025-12-05,인기순위,education,한국,68,+5,요약하는남자,https://i.playboard.app/p/Tq4QMdGj0rA7pELLlxWslMy305x925Y4boaB7Cvi-AtkK0-YaBu0bfeOkL0jLI4VRA3wEgddMa8/100x100.jpg,4114528,15000,78100,"#건강,#건강정보",channel_ranking
주간,2025-12-05,인기순위,education,한국,69,-13,MKTV 김미경TV,https://i.playboard.app/p/6tOVZnfK0yxwVcitHFJjR74AZHEOKIg6ZBVHsnYumjKq7LJy7jOgBAX044b2vuFX2doHLXqiuZ8/100x100.jpg,1029038,12000,70000,"#김미경,#김미경티비",channel_ranking
주간,2025-12-05,인기순위,education,한국,70,-22,경제왕 김피비,https://i.playboard.app/p/6P4wR2KDpw1ZagaWI76NB3akPQxY7Jc4xpIKP8bWXIHknTfYzmxnhrOBBklCr7OX7N1hDchIhQ/100x100.jpg,1125161,26000,2,"#경제,#시사",channel_ranking
주간,2025-12-05,인기순위,education,한국,71,-26,이효석아카데미,https://i.playboard.app/p/72a59fad8def69e829b17c3e3a1037c4/100x100.jpg,891982,17000,12,"#경제,#투자",channel_ranking
주간,2025-12-05,인기순위,education,한국,72,-19,세력주포착tv,https://i.playboard.app/p/8534e3ceabd9f36d79ce6bdca8992d31/100x100.jpg,571125,24000,873987,"#주식,#주식초보",channel_ranking
주간,2025-12-05,인기순위,education,한국,73,-32,교양이를 부탁해,https://i.playboard.app/p/5qDlUe2DmlOFjo81hrVLfzUtM7-1REmQoLvKzL1auFjA_zVSpR8gIIfjJErW0GG7C8yKtlnXIw/100x100.jpg,912957,7,216000,"#교양이를부탁해,#지식뉴스",channel_ranking
주간,2025-12-05,인기순위,education,한국,74,-10,샤를의 군사연구소,https://i.playboard.app/p/ZszDD2FD1fqDbiNNL-k_JD9liWp6wtPlSi2COiTTKTSUSyW_25nZmVrdFr9kKr0Z4gGtgW1_T5o/100x100.jpg,786938,15000,0,"#샤를세환,#이세환",channel_ranking
주간,2025-12-05,인기순위,education,한국,75,-39,Dr. Dylan의 건강 비결,https://i.playboard.app/p/-r9WoyBd3APJlJdfTMUsRj5hxEe76HtTw5ApqVgxEmGXehutiskjHqUxHADUuP4VUJ8OayFOQw/100x100.jpg,470433,29000,198,"#Dr,#Dylan의건강비결",channel_ranking
주간,2025-12-05,인기순위,education,한국,76,+79,KODEX ETF,https://i.playboard.app/p/riH4MFQnqWgMUVUoLvcpEC60iACLMQVBS6_063wFcwyPnp4qkXxn_-NM7tSAkXtteAIEj8myGNI/100x100.jpg,1391846,10000,1,"#ETF,#Kodex",channel_ranking
주간,2025-12-05,인기순위,education,한국,77,-54,캐치TV,https://i.playboard.app/p/NGgyFdiN3l9oFmuFd6SPwxnedoRLNYmdR_CZ0qvtwkrRp2Obi5a7akR3T4-e0HwR6RNhuPzhTg/100x100.jpg,3254629,15000,10000,"#연봉,#면접",channel_ranking
주간,2025-12-05,인기순위,education,한국,78,+14,수부해TV subuhae,https://i.playboard.app/p/g9wTl77HzYwejKfwC8QoxBOHrFEZR7QRN16P9wytnbBRqPkpiQ80kqr_Ahbprvmo2_tWGUUP1w/100x100.jpg,3417090,26000,0,"#수부해,#수산물",channel_ranking
주간,2025-12-05,인기순위,education,한국,79,+604,캠플릭스,https://i.playboard.app/p/urhVvp3Ld0zj72altfLKIASUxOS4a2yDaNvDSuxVbhCKcbz5m2ZfeRBRvRyqRB6EwFyGj0p5u88/100x100.jpg,3104128,51000,0,"#dosl,#rydbr",channel_ranking
주간,2025-12-05,인기순위,education,한국,80,+2,김동호 목사 아카이브,https://i.playboard.app/p/aIpsdNg9pexWL9jP6j-1fjE4HByIu1k9GnqLKTusFSdw24x5uoWm_3X3qZOQPWfxulVlMkGdPg/100x100.jpg,387326,34000,2,"#김동호목사,#높은뜻연합선교회",channel_ranking
주간,2025-12-05,인기순위,education,한국,81,+135,마업,https://i.playboard.app/p/Mh7-FwY8jq5N5n_sLkIMQBuzfo0yoS0HU7ejWwudMrrw_kE7pugFSPzwXiCbALLfHWeT_dWEGT8/100x100.jpg,3185719,36000,0,"#동기부여,#마인드셋",channel_ranking
주간,2025-12-05,인기순위,education,한국,82,+62,월급쟁이부자들TV,https://i.playboard.app/p/yk_Jcd9G4H6PnDTJhiVmnav3ekfOi8FE8GQeNiPsdc6Mo1lD4xnyTywv_bR_seMTzGRnYXbw8g/100x100.jpg,648567,8,137000,"#재테크,#너나위",channel_ranking
주간,2025-12-05,인기순위,education,한국,83,-17,광장人,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1213843,222000,50000,"#한동훈,#노자",channel_ranking
주간,2025-12-05,인기순위,education,한국,84,-19,얼음공장의 반백수 프로젝트,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",343186,30000,143000,"#얼음공장,#퇴사",channel_ranking
주간,2025-12-05,인기순위,education,한국,85,-41,전인구경제연구소,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",506185,13000,0,"#재테크,#주식",channel_ranking
주간,2025-12-05,인기순위,education,한국,86,+1,피피티프로,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2037034,26000,20000,"#피피티,#PPT",channel_ranking
주간,2025-12-05,인기순위,education,한국,87,-28,일상,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3092676,4,0,"#생활기본상식,#기본상식",channel_ranking
주간,2025-12-05,인기순위,education,한국,88,0,기릿의 주식노트 Let's Get It,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",435277,19000,12000,"#주식,#삼성전자",channel_ranking
주간,2025-12-05,인기순위,education,한국,89,+835,twing트잉,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2711106,38000,0,"#영어,#영어회화",channel_ranking
주간,2025-12-05,인기순위,education,한국,90,+253,우당탕교실,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2651016,32000,0,"#쉬는 시간,#현장체험학습",channel_ranking
주간,2025-12-05,인기순위,education,한국,91,NEW,펀엔터,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2793783,26000,9,"#영어회화,#영어표현",channel_ranking
주간,2025-12-05,인기순위,education,한국,92,+58,KBS 생로병사의 비밀,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",612658,4,5,"#생로병사의비밀,#웰빙",channel_ranking
주간,2025-12-05,인기순위,education,한국,93,-47,세바시 강연 Sebasi Talk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",755384,12000,0,"#강의,#특강",channel_ranking
주간,2025-12-05,인기순위,education,한국,94,-24,궁금하고난리 CuriousFuss,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2657555,35000,16600,"#유머,#지식",channel_ranking
주간,2025-12-05,인기순위,education,한국,95,-41,아하리 Ahari,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2712381,28000,0,"#fyp,#funny",channel_ranking
주간,2025-12-05,인기순위,education,한국,96,+47,슈퍼동학개미 최박사,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",328386,27000,0,"#주식,#주식투자",channel_ranking
주간,2025-12-05,인기순위,education,한국,97,+42,하프스윙,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1631059,5,7,"#골프,#GOLF",channel_ranking
주간,2025-12-05,인기순위,education,한국,98,-35,지식정류장,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2936645,1,8041,"#지식,#정보",channel_ranking
주간,2025-12-05,인기순위,education,한국,99,NEW,"한국의 말, 멋, 맛","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2652548,26000,14800,,channel_ranking
주간,2025-12-05,인기순위,education,한국,100,+798,잡플러스TV,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",570905,386,5112,"#잡플러스TV,#취준생",channel_ranking
주간,2025-12-05,인기순위,science,한국,1,+7,LG전자,https://i.playboard.app/p/X-00ikAbY4t2vLl63zvsvdzSzhq7dh1mNOiwj2RgJKTJf-AiewIL-5Q23nF7rQPkboH0BDdgSA/100x100.jpg,7758168,498,0,"#LG전자,#도전과변화",channel_ranking
주간,2025-12-05,인기순위,science,한국,2,0,귀뚜라미보일러,https://i.playboard.app/p/4aN5OFtsmEWYq2aBZ7uS2bD2GGRFfO_tx4FKMPPAllp1S2lAxvAP3rm6hjNijXemZy-llkEgtg/100x100.jpg,5361000,19,63411000,"#귀뚜라미,#귀뚜라미보일러",channel_ranking
주간,2025-12-05,인기순위,science,한국,3,+2,13.1cm,https://i.playboard.app/p/-donlyjaCI1yEH478-YfCZZkewc7-gCNNpxyU02ygmNTT82gEWFYHJfXOC-w9fQykwWgzB13/100x100.jpg,20624154,254000,0,,channel_ranking
주간,2025-12-05,인기순위,science,한국,4,-3,업비트 - Upbit Official,https://i.playboard.app/p/ibjHbjCEMWg5Cz1KQmgwXfcVRCPrypRi7EWukyQM9dDabJuCMOfaydntqrbJGO4s_QYUxtg7zA/100x100.jpg,4529995,26,371139,"#업비트,#Upbit",channel_ranking
주간,2025-12-05,인기순위,science,한국,5,+5,꺼리튜브,https://i.playboard.app/p/m-fiYpP0tljCuPfAR3l4OhJVkCUhIwqMcHaBbEp7TnJ5g-imwTb1kRUJ4APov7ujLL1kgUfklA/100x100.jpg,2705783,66000,0,"#꺼리튜브,#국방인사이드",channel_ranking
주간,2025-12-05,인기순위,science,한국,6,-2,알콘,https://i.playboard.app/p/AATXAJz7MsKgPErz0MkYnoOWaCN0Eoja9D_Fk-o0I3F9/100x100.jpg,4465716,404,23000,"#알콘 #글로벌안과전문기업 #알콘백내장 #천호진 #차화연 #알콘천호진 #알콘차화연 #백내장 #백내장수술 #침침한눈 #시력노화 #시니어 #중년 #노안 #난시 #원시 #근시 #안과,#알콘",channel_ranking
주간,2025-12-05,인기순위,science,한국,7,+13,카카오뱅크,https://i.playboard.app/p/7jhOxF_kDAx3sgsUEB9OYBpP3gAQx09mAtB1JQsm7ZA9M3q6o4eys9FwAcqC-fVAAe9YvZxK/100x100.jpg,6449899,8,50000,"#카카오뱅크,#카뱅",channel_ranking
주간,2025-12-05,인기순위,science,한국,8,+3,ITSub잇섭,https://i.playboard.app/p/AAUvwni55MOQeOyxHhrweM10hI7vHGbQufW-SApaLKu8YA/100x100.jpg,2162186,21000,0,"#it,#전자제품",channel_ranking
주간,2025-12-05,인기순위,science,한국,9,+4,Jade-pleasantly surprised,https://i.playboard.app/p/pSX2CbBFix2a2CwfbTLnG10BhZ2qbBi4XQ2RxsUWjec0AChnYXmT12FI3ooqMuOeFvISLYkTdqA/100x100.jpg,8868157,10000,68403,,channel_ranking
주간,2025-12-05,인기순위,science,한국,10,+95,한국항공우주연구원 KARI TV,https://i.playboard.app/p/AATXAJxDQso6Plbnm5P_R2CGDe7lIjqWzKTBtDTVsiK7CA/100x100.jpg,1792972,41000,41300,"#항우연,#KARI",channel_ranking
주간,2025-12-05,인기순위,science,한국,11,NEW,KHIDI,https://i.playboard.app/p/AATXAJwwjh0i_757ADKiC7vOQGjbmWjmV_-fVgEf2c8t/100x100.jpg,1673756,13,25290,"#한국보건산업진흥원,#보건산업",channel_ranking
주간,2025-12-05,인기순위,science,한국,12,0,만족 연구소,https://i.playboard.app/p/zCiuRN9jly8xgJsHEX1NRVq_82tBNQFtJAUIVFYtQCrBLnVHlbc4VLQRCJwsjjgR1N_PsSz5kfU/100x100.jpg,7624973,18000,0,"#DIY,#인테리어",channel_ranking
주간,2025-12-05,인기순위,science,한국,13,+3,방구석지구촌,https://i.playboard.app/p/dhr3PY8AViUYtLHV2LR_3z2dxIJ9W3shXZ164zlORiu-Eqe9Xgy35cTMO_i-WEaQ76x6qZk5cbk/100x100.jpg,7059210,64000,208329,#비행기,channel_ranking
주간,2025-12-05,인기순위,science,한국,14,0,소박사TV,https://i.playboard.app/p/AATXAJweNYTv8l1lrOwMCFAnuVVGYA3URp9IISH1U2_iNw/100x100.jpg,839872,48000,0,"#화산,#지진",channel_ranking
주간,2025-12-05,인기순위,science,한국,15,+3,꺼리디펜스,https://i.playboard.app/p/EJrHTxVIxhyXDSl0kOtweUFfdoArY_G2MGQ5eUPm1S687BaXQYcYOZbLU5DLF-m_ud8eoUzr/100x100.jpg,916720,25000,0,"#꺼리튜브,#국방인사이드",channel_ranking
주간,2025-12-05,인기순위,science,한국,16,+1,한화시스템 Hanwha Systems,https://i.playboard.app/p/b962c2edb2b5a69f0ddb3bf189d6d07f/100x100.jpg,1145433,147,0,"#한화시스템,#Hanwha",channel_ranking
주간,2025-12-05,인기순위,science,한국,17,+7,Machinex Vision,https://i.playboard.app/p/pcbbsJ02pWNLk2B0TESzwV9pUSs-cLALEnV4yGDy9Ey-gO9TjRHnLAW7402s-ZY6evLcwPZZ/100x100.jpg,5318890,5,1,"#machine,#innovation",channel_ranking
주간,2025-12-05,인기순위,science,한국,18,+20,안될과학 Unrealscience,https://i.playboard.app/p/AATXAJxaHQPJR_BBhRK53qHaWa1-sJbao6KcwBOJ-Is/100x100.jpg,1873613,21000,0,"#화학,#궤도",channel_ranking
주간,2025-12-05,인기순위,science,한국,19,NEW,말이죠,https://i.playboard.app/p/6WdS0BPtlYv04LIS03Fb_d-PsjPN-MHU_GQdKB3-upUy4xBqysGVH1uRh91RrcpBMEfkw6DCYA/100x100.jpg,4989658,16000,0,"#밀리터리,#군대",channel_ranking
주간,2025-12-05,인기순위,science,한국,20,-11,창밖세상,https://i.playboard.app/p/g6W1i59w-wGBwndIRcX4Y_yxIF1Gh1Jt8kauI-HoOhfIgk9iT_80-g5vfKGAhwyoUBlPNo2XxQ/100x100.jpg,4745719,41000,0,,channel_ranking
주간,2025-12-05,인기순위,science,한국,21,+54,어바웃템,https://i.playboard.app/p/ms79ZuO2uctScfBfbydJ11ut0wIxNqF2Ti9AcMmtfvhbhc_L74n8Z_dNB0wgT_Lay2ky1_Im/100x100.jpg,4731702,0,68300,"#usdt mining site,#usdt new mining",channel_ranking
주간,2025-12-05,인기순위,science,한국,22,-7,Beast Tech,https://i.playboard.app/p/5INDTBvKuVSeYqwUT9NzD3QmSXqLRNdgogtHFYEc7WyBO-5TK1sZDkTxRnn-ju0GAhoFHheMySQ/100x100.jpg,4304849,33000,475000,"#gadgets,#workers",channel_ranking
주간,2025-12-05,인기순위,science,한국,23,-16,힐끔컷,https://i.playboard.app/p/pz5mFI3umFKDZzPnWT-HS66VaW6YKYdb1hOU7KA-ccl5Syze_TwapKrCjnQHuRGmNkxy80ESxf8/100x100.jpg,4244872,21000,0,"#바이럴,#바이럴쇼츠",channel_ranking
주간,2025-12-05,인기순위,science,한국,24,+1,루이빈치과 류지헌,https://i.playboard.app/p/057caa41810cb053f7bbf5a74679cf15/100x100.jpg,1464226,18000,3,"#두통,#편두통",channel_ranking
주간,2025-12-05,인기순위,science,한국,25,NEW,chefZIP,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3482264,32000,0,"#airport,#funny",channel_ranking
주간,2025-12-05,인기순위,science,한국,26,+8,팔랑무비,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3031026,72000,0,"#전쟁,#군대",channel_ranking
주간,2025-12-05,인기순위,science,한국,27,+8,UPSub없섭,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",792167,12000,28225000,"#잇섭,#없섭",channel_ranking
주간,2025-12-05,인기순위,science,한국,28,NEW,에쓰씨케이,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3506519,2,1322,"#Adobe,#firefly",channel_ranking
주간,2025-12-05,인기순위,science,한국,29,-3,EBS 컬렉션 - 사이언스,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",853923,7,10000,"#자연,#EBS",channel_ranking
주간,2025-12-05,인기순위,science,한국,30,+40,안될공학 - IT 테크 신기술,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",601548,11000,112000,"#과학,#랭킹쇼",channel_ranking
주간,2025-12-05,인기순위,science,한국,31,-10,지식꾼,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2845770,48000,0,"#사건,#사고",channel_ranking
주간,2025-12-05,인기순위,science,한국,32,+65,SK하이닉스 [SK hynix],https://i.playboard.app/p/k39uLc6IhNideSxnjwU-QWuWWVmhLF30Z8pznvFh6iLVv_Q7VXVq8_Qf5s4MvQAGUfizRhY1/100x100.jpg,767991,1,1,"#SK하이닉스,#반도체",channel_ranking
주간,2025-12-05,인기순위,science,한국,33,-1,맥가이버,https://i.playboard.app/p/kJqNn5v98WB_2xZbgXUfiZUwQOfw0Vss83H_jaRFF1kp5W6TE982vjsOPspueSt6v2rNh45c/100x100.jpg,2954613,21000,0,"#맥가이버,#애플",channel_ranking
주간,2025-12-05,인기순위,science,한국,34,-3,SK케미칼 [SK Chemicals],https://i.playboard.app/p/0ffa85f4ee953eeaa0a3f42d8941c764/100x100.jpg,641426,51,23000,"#SK케미칼,#SKchemicals",channel_ranking
주간,2025-12-05,인기순위,science,한국,35,-13,IT루머,https://i.playboard.app/p/GchEDbA67qaOgHYhiydJmijG_X9pX85OykZuCJ2S6FWqIvOONnZimB1Td0AJida0SOsix1WA/100x100.jpg,1613216,19000,10659,"#IT,#애플",channel_ranking
주간,2025-12-05,인기순위,science,한국,36,NEW,이거앎?,https://i.playboard.app/p/BgIdyAUgcwNAs-q_IQ2crz1nRADNzyeam8DLop45ke71xtNG4V_iGH252JWeIoMybFCv07h-7Q/100x100.jpg,2467652,46000,0,"#한국기술,#이거앎",channel_ranking
주간,2025-12-05,인기순위,science,한국,37,-31,삼성전자 뉴스룸 [Samsung Newsroom],https://i.playboard.app/p/AAUvwngy0qsKjKyM1G-8amcN2IPnjytnFhClJVIrRIv2ow/100x100.jpg,544948,56,0,"#Samsung,#Electronics",channel_ranking
주간,2025-12-05,인기순위,science,한국,38,-5,UNDERkg,https://i.playboard.app/p/AIdro_miZygB9UBxgnvIlWOmQZG0JBOQElr_NURNc8dNlw/100x100.jpg,447749,5,0,"#리뷰,#언박싱",channel_ranking
주간,2025-12-05,인기순위,science,한국,39,+25,바노웰니스TV,https://i.playboard.app/p/Ah3w1yw1K-PlpMMyugDloRNAfarFxZ6PuAadlBvLMlV6t1D3EyeEjNkVqiK9YhBVV7SLDGEEWA/100x100.jpg,833416,21000,12300,"#압타민C,#비타민C",channel_ranking
주간,2025-12-05,인기순위,science,한국,40,+36,PennyTV 패니티비,https://i.playboard.app/p/VAMb1-pkjrSPFrBT5vN9aTGDAfz2nzndxnBCo5dy2Pi83lSVR0IzfBEIZYeOhWaZlhatUUTmoA/100x100.jpg,533419,391,31000,"#게이밍기어,#Pennytv",channel_ranking
주간,2025-12-05,인기순위,science,한국,41,-11,YTN 사이언스,https://i.playboard.app/p/AATXAJwlL5050cYc9Bkdh5jsL_7SDxYKOyHZYpvS404_kA/100x100.jpg,577427,5,760242,"#과학,#실험",channel_ranking
주간,2025-12-05,인기순위,science,한국,42,-15,知の巻,https://i.playboard.app/p/uUbWyA1i29aiolTopy6hOOppayiKGaKXzYlXWsV1XUpxuuNA645Nuf6SmI6IbjkV9GJsWAPYZQ/100x100.jpg,2089691,17000,0,,channel_ranking
주간,2025-12-05,인기순위,science,한국,43,+36,고대병원,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",753850,4,2,"#고려대학교의료원,#고려대학교병원",channel_ranking
주간,2025-12-05,인기순위,science,한국,44,+15,공구왕황부장,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",515309,6,0,"#공구왕황부장,#황부장공구",channel_ranking
주간,2025-12-05,인기순위,science,한국,45,+45,Samsung,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",386692,10000,0,"#samsung,#mobile",channel_ranking
주간,2025-12-05,인기순위,science,한국,46,+39,테샷추 Teshotchu,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1083994,99,2,"#테크노바,#테샷추",channel_ranking
주간,2025-12-05,인기순위,science,한국,47,+51,포켓생물,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1902776,19000,0,"#현미경,#확대",channel_ranking
주간,2025-12-05,인기순위,science,한국,48,-9,블랙K,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1769096,22000,0,"#한국무기,#자주포",channel_ranking
